name;avg_pds;best_pds;DS;NA;MW;inchikey;smiles
KKBBMM.xaa_ZINC000408989855_198;-11.1845161;-11.901806;-9.948;65;650.743;JCJPPLYPJNOJHL-UHFFFAOYSA-M;[H]c1c([H])c([H])c2c(c1[H])C(=O)N(c1c([H])c([H])c3nc(Sc4c([H])c([H])c(-c5nc6sc7c(c6c(=O)[n-]5)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])c([H])c4[N+](=O)[O-])sc3c1[H])C2=O
KKBBMM.xaa_ZINC000409104365_199;-10.5655016;-11.036033;-9.09;78;658.782;YHUODQBRXLGLMW-FQWZWQHVSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409104366_200;-10.771522999999998;-11.099623;-9.357;78;658.782;YHUODQBRXLGLMW-LRUGRNCASA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@]([H])(c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000408990334_201;-10.7816564;-11.76928;-9.992;65;624.749;GYDFKQYODSKSHG-UHFFFAOYSA-M;[H]c1c([H])c(-c2nc3sc4c(c3c(=O)[n-]2)C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([N+](=O)[O-])c1Sc1nc2c([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2s1
KKBBMM.xaa_ZINC000408991149_202;-10.715537200000002;-11.082587;-8.849;56;505.601;BYPIMAIFQGYRLM-UHFFFAOYSA-M;[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])Sc2c([H])c([H])c(-c3nc4sc5c(c4c(=O)[n-]3)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c([H])c2[N+](=O)[O-])c([H])c1[H]
KKBBMM.xaa_ZINC000408988800_203;-11.2001542;-11.763456;-10.626;68;642.764;FYVLRLDTJVBFHC-QZTJIDSGSA-M;[H]c1c([H])c(-c2nc3sc4c(c3c(=O)[n-]2)C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([N+](=O)[O-])c1Sc1nc2c([H])c([H])c(N3C(=O)[C@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]4([H])C3=O)c([H])c2s1
KKBBMM.xaa_ZINC000409102518_204;-10.8978231;-11.196768;-9.616;68;670.152;BRTDBFXHVDVMQI-NKYAOSOXSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])C(C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H])=C(C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409102520_205;-11.0719952;-11.225273;-9.45;68;670.152;BRTDBFXHVDVMQI-KYRGTEIWSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])C(C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H])=C(C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000408993329_207;-10.8980376;-11.436019;-10.851;62;636.716;VPAHJSSEPADJHK-UHFFFAOYSA-M;[H]c1c([H])c([H])c2c(c1[H])C(=O)N(c1c([H])c([H])c3nc(Sc4c([H])c([H])c(-c5nc6sc7c(c6c(=O)[n-]5)C([H])([H])C([H])([H])C([H])([H])C7([H])[H])c([H])c4[N+](=O)[O-])sc3c1[H])C2=O
KKBBMM.xaa_ZINC000408993535_208;-10.664879;-10.998564;-10.418;64;616.726;VZTKFMCNZFYANU-HDICACEKSA-M;[H]c1c([H])c(-c2nc3sc(C([H])([H])[H])c(C([H])([H])[H])c3c(=O)[n-]2)c([H])c([N+](=O)[O-])c1Sc1nc2c([H])c([H])c(N3C(=O)[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]4([H])C3=O)c([H])c2s1
KKBBMM.xaa_ZINC000409108508_232;-11.4471141;-11.787254;-9.723;77;677.788;SSAHFTKTVWNSCR-FABFSAKGSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@]([H])(c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C(C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H])=C(C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409108510_233;-11.7584102;-12.185723;-9.476;77;677.788;SSAHFTKTVWNSCR-CTHKJOMYSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C(C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H])=C(C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409108301_234;-10.5412848;-10.814979;-10.991;73;725.623;ZTJCMUNRBYKUQV-KLKBWYFJSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@]([H])(c1c([H])c([H])c(OC([H])([H])[H])c(Br)c1[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409108302_235;-10.4027612;-10.774385;-11.594;73;725.623;ZTJCMUNRBYKUQV-LKWZWFHSSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c(OC([H])([H])[H])c(Br)c1[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409108309_236;-10.257609399999998;-10.927603;-9.674;79;696.787;ZVRJXWDGCVDGIP-BMZLMQSUSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@]([H])(c1c(OC([H])([H])[H])c([H])c([H])c3c([H])c([H])c([H])c([H])c13)C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000059662984_242;-10.3298882;-10.736474;-10.2;73;624.637;FWOVFSOTCAWRRS-DHUJRADRSA-M;[H]c1c([H])c([H])c(N2N=C(C([H])([H])[H])[C@@](c3c(-c4c([H])c([H])c([N+](=O)[O-])c([H])c4[H])[n-]n(-c4c([H])c([H])c([H])c([H])c4[H])c3=O)(c3c(C([H])([H])[H])n([H])n(-c4c([H])c([H])c([H])c([H])c4[H])c3=O)C2=O)c([H])c1[H]
KKBBMM.xaa_ZINC000409122157_243;-11.2992125;-11.969314;-9.738;74;759.64;ZXWIWACRGJMROA-MHRPSJHKSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c(Br)c([H])c([H])c1OC([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(c1c([H])c([H])c([H])c([H])c1[H])N=2
KKBBMM.xaa_ZINC000409122156_244;-11.1225281;-11.639166;-12.189;74;759.64;ZXWIWACRGJMROA-JDKSNUEYSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@]([H])(c1c([H])c(Br)c([H])c([H])c1OC([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(c1c([H])c([H])c([H])c([H])c1[H])N=2
KKBBMM.xaa_ZINC000409121845_245;-10.5010956;-10.862176;-11.41;73;725.623;YFNUEUAQUUJSLM-CJIXEESDSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c(Br)c([H])c([H])c1OC([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409121846_246;-10.3740426;-10.630795;-10.674;73;725.623;YFNUEUAQUUJSLM-ZDZYTSRMSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@]([H])(c1c([H])c(Br)c([H])c([H])c1OC([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000059858457_256;-10.3803494;-10.738144;-10.976;66;615.669;XODMOVVYIPQXQA-UHFFFAOYSA-N;[H]c1c([H])c([H])c(N(C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[N+](=O)[O-])c([H])c1[H]
KKBBMM.xaa_ZINC000059882298_258;-10.6864222;-10.819653;-11.399;66;615.669;IWSZWSAIMMJAEU-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([H])c1[H]
KKBBMM.xaa_ZINC000059882739_259;-10.6265522;-11.139176;-10.942;66;615.669;WCNYAEJSZDDERV-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c([H])c([H])c2[N+](=O)[O-])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([H])c1[H]
KKBBMM.xaa_ZINC000059882789_260;-10.428368;-10.976484;-10.979;63;614.081;MAEICBCBDUECKH-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c(Cl)c3C([H])([H])[H])c([H])c2[H])c([H])c1[H]
KKBBMM.xaa_ZINC000059883297_261;-10.01052;-10.205091;-10.919;62;526.594;KNKAQPJPPUASOJ-ZXVVBBHZSA-N;[H]/C(=C(\C(=O)N([H])c1c([H])c([H])c(S(=O)(=O)[N-]c2c([H])c(C([H])([H])[H])c([H])c([H])c2C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
KKBBMM.xaa_ZINC000059883662_262;-10.1212977;-10.364042;-10.812;59;547.012;POOFOBYSJLFDPB-XIEYBQDHSA-N;[H]/C(=C(\C(=O)N([H])c1c([H])c([H])c(S(=O)(=O)[N-]c2c([H])c([H])c([H])c(Cl)c2C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
KKBBMM.xaa_ZINC000150372816_264;-11.3856388;-11.911239;-12.037;69;629.7;LHAIVHNBROSARH-UHFFFAOYSA-M;[H]c1c([H])c(N([H])C(=O)C([H])([H])Sc2nnc(-c3c([H])c([H])c([N-]S(=O)(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c([H])c3[H])n2-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c([N+](=O)[O-])c1[H]
KKBBMM.xaa_ZINC000059886642_265;-11.2574941;-11.78405;-11.556;66;615.669;QEMOJSSIHWOJDK-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([H])c1[H]
KKBBMM.xaa_ZINC000059888147_266;-10.1914685;-10.923117;-10.686;63;614.081;LUDVZZNMXCLRDN-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c([H])c([H])c2[N+](=O)[O-])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c(Cl)c3C([H])([H])[H])c([H])c2[H])c([H])c1[H]
KKBBMM.xaa_ZINC000103762220_268;-10.0086606;-10.692995;-9.686;60;525.501;QZKYFIGGWPCJJW-UHFFFAOYSA-M;[H]c1c([H])c([H])c([C@@]([H])(c2c(C([H])([H])[H])[n-]n(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c2=O)c2c(C([H])([H])[H])n([H])n(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c2=O)c([H])c1[H]
KKBBMM.xaa_ZINC000103772934_272;-10.0626396;-10.450788;-9.147;56;554.52;DDIRZYJHKCJXBN-UHFFFAOYSA-M;[H]c1c([H])c(N([H])C(=O)c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c(-c2nc3c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c([N+](=O)[O-])c([H])c4[H])c([H])c3s2)c1[O-]
KKBBMM.xaa_ZINC000408985275_275;-10.2086774;-10.916541;-10.519;61;510.595;ANHSGNBBIQZICG-UHFFFAOYSA-M;[H]c1c([H])c(C([H])([H])Oc2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2-c2nc3sc4c(c3c(=O)[n-]2)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([H])c1[N+](=O)[O-]
KKBBMM.xaa_ZINC000408984753_276;-11.504721;-11.863177;-12.092;78;644.664;ZKNXURJNDFUJNJ-UHFFFAOYSA-M;[H]c1c([H])c([H])c(-n2[n-]c(C([H])([H])[H])c([C@]([H])(c3c([H])c([H])c(OC(=O)c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])c(OC([H])([H])C([H])([H])[H])c3[H])c3c(C([H])([H])[H])n([H])n(-c4c([H])c([H])c([H])c([H])c4[H])c3=O)c2=O)c([H])c1[H]
KKBBMM.xaa_ZINC000005941660_279;-11.4356414;-11.787738;-11.38;60;595.591;IASRFGOGMFDGPH-UHFFFAOYSA-N;[H]c1c([H])c([N+](=O)[O-])c([H])c(C([H])([H])[H])c1[N-]S(=O)(=O)c1c([H])c([H])c2oc3c([H])c([H])c(S(=O)(=O)N([H])c4c([H])c([H])c([N+](=O)[O-])c([H])c4C([H])([H])[H])c([H])c3c2c1[H]
KKBBMM.xaa_ZINC000005942035_280;-12.0486128;-12.461751;-11.748;54;567.537;XSDAZSVZAJMAIV-UHFFFAOYSA-N;[H]c1c([H])c([N-]S(=O)(=O)c2c([H])c([H])c3oc4c([H])c([H])c(S(=O)(=O)N([H])c5c([H])c([H])c([H])c([N+](=O)[O-])c5[H])c([H])c4c3c2[H])c([H])c([N+](=O)[O-])c1[H]
KKBBMM.xaa_ZINC000005942052_281;-11.3182398;-11.977671;-11.119;54;567.537;VLPAPMHOKVMECK-UHFFFAOYSA-N;[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1[N-]S(=O)(=O)c1c([H])c([H])c2oc3c([H])c([H])c(S(=O)(=O)N([H])c4c([H])c([H])c([N+](=O)[O-])c([H])c4[H])c([H])c3c2c1[H]
KKBBMM.xaa_ZINC000408983175_282;-10.733836;-11.070141;-12.224;78;644.664;HXEJNGFAEUPMAQ-UHFFFAOYSA-M;[H]c1c([H])c([H])c(-n2[n-]c(C([H])([H])[H])c([C@]([H])(c3c([H])c([H])c(OC(=O)c4c([H])c([H])c([N+](=O)[O-])c([H])c4[H])c(OC([H])([H])C([H])([H])[H])c3[H])c3c(C([H])([H])[H])n([H])n(-c4c([H])c([H])c([H])c([H])c4[H])c3=O)c2=O)c([H])c1[H]
KKBBMM.xaa_ZINC000100921933_283;-10.4054064;-10.977003;-9.617;79;629.734;RZTOMGQEFNVCCV-UHFFFAOYSA-N;[H]c1c([H])c([N+](=O)[O-])c([H])c(OC([H])([H])[H])c1[N-]S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)N([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1OC([H])([H])[H]
KKBBMM.xaa_ZINC000100921935_284;-10.7468879;-11.17705;-11.14;79;629.734;GFRXDSPCRSYRGC-UHFFFAOYSA-N;[H]c1c([H])c([N+](=O)[O-])c([H])c([N-]S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)N([H])c2c([H])c([N+](=O)[O-])c([H])c([H])c2OC([H])([H])[H])c1OC([H])([H])[H]
KKBBMM.xaa_ZINC000409104925_290;-10.567376;-10.966907;-9.863;73;725.623;LHFXQXUYHBIAOK-CJIXEESDSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c(Br)c([H])c([H])c1OC([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])N=2
KKBBMM.xaa_ZINC000409099512_291;-11.2773814;-12.161561;-9.476;74;715.189;NVTNTMWOFWIYHH-MHRPSJHKSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c(Cl)c([H])c([H])c1OC([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(c1c([H])c([H])c([H])c([H])c1[H])N=2
KKBBMM.xaa_ZINC000409100763_292;-11.196496200000002;-11.836215;-9.32;70;685.163;WQLCAWRXYPXAKZ-KUAKTGBJSA-M;[H]/C(c1c([H])c([N+](=O)[O-])c([H])c([H])c1Sc1nc(C([H])([H])[H])c([H])c(=O)[n-]1)=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(c1c([H])c([H])c([H])c([H])c1[H])N=2
KKBBMM.xaa_ZINC000409101235_293;-10.6603808;-11.887489;-9.395;74;696.812;SFRPFVJJIMUMGE-QMGPDGHTSA-M;[H]/C(c1c([H])c([H])c(Sc2nc(C([H])([H])[H])c([H])c(=O)[n-]2)c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(c1c([H])c([H])c([H])c([H])c1[H])N=2
KKBBMM.xaa_ZINC000100998676_294;-10.3298882;-10.736474;-10.206;73;624.637;FWOVFSOTCAWRRS-DHUJRADRSA-M;[H]c1c([H])c([H])c(N2N=C(C([H])([H])[H])[C@@](c3c(-c4c([H])c([H])c([N+](=O)[O-])c([H])c4[H])[n-]n(-c4c([H])c([H])c([H])c([H])c4[H])c3=O)(c3c(C([H])([H])[H])n([H])n(-c4c([H])c([H])c([H])c([H])c4[H])c3=O)C2=O)c([H])c1[H]
KKBBMM.xaa_ZINC000408994226_296;-11.0151568;-11.622988;-10.558;59;541.634;GGIXQOCNUDGTIQ-UHFFFAOYSA-M;[H]c1c([H])c(-c2nc3sc4c(c3c(=O)[n-]2)C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([N+](=O)[O-])c1SC([H])([H])C(=O)N([H])c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H]
KKBBMM.xaa_ZINC000408993834_301;-10.7987932;-11.435274;-9.639;53;550.623;XCRJXSBLTIGCKX-UHFFFAOYSA-M;[H]c1c([H])c(-c2nc3sc4c(c3c(=O)[n-]2)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([N+](=O)[O-])c1Sc1nc2c([H])c([H])c([N+](=O)[O-])c([H])c2s1
KKBBMM.xaa_ZINC000408993537_302;-10.6691976;-11.340209;-10.475;64;616.726;VZTKFMCNZFYANU-ROUUACIJSA-M;[H]c1c([H])c(-c2nc3sc(C([H])([H])[H])c(C([H])([H])[H])c3c(=O)[n-]2)c([H])c([N+](=O)[O-])c1Sc1nc2c([H])c([H])c(N3C(=O)[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]4([H])C3=O)c([H])c2s1
KKBBMM.xaa_ZINC000408993536_303;-10.6667321;-11.3420725;-10.6;64;616.726;VZTKFMCNZFYANU-QZTJIDSGSA-M;[H]c1c([H])c(-c2nc3sc(C([H])([H])[H])c(C([H])([H])[H])c3c(=O)[n-]2)c([H])c([N+](=O)[O-])c1Sc1nc2c([H])c([H])c(N3C(=O)[C@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]4([H])C3=O)c([H])c2s1
KKBBMM.xaa_ZINC000197825386_304;-10.5639449;-11.15258;-10.576;63;668.051;UGNDFWWKNRCFDV-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c(Cl)c(C(F)(F)F)c3[H])c([H])c2[H])c([H])c1[H]
KKBBMM.xaa_ZINC000197824372_305;-10.121905000000002;-10.386469;-11.723;70;658.134;PLYJKSYRHOUWGA-UHFFFAOYSA-N;[H]c1c([H])c(Cl)c(C([H])([H])[H])c([N-]S(=O)(=O)c2c([H])c([H])c(N([H])C(=O)C([H])([H])N(c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([N+](=O)[O-])c3[H])c([H])c2[H])c1[H]
KKBBMM.xaa_ZINC000197826108_308;-10.6013014;-11.314043;-10.655;63;633.606;GMKMFTMNZPNWDS-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c(C(F)(F)F)c3[H])c([H])c2[H])c([H])c1[H]
KKBBMM.xaa_ZINC000198314353_315;-10.101178;-10.508362;-11.903;74;675.721;LJBFKWBGKFWZJY-UHFFFAOYSA-N;[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([N+](=O)[O-])c1[H]
KKBBMM.xaa_ZINC000198319825_317;-10.495159;-10.798496;-12.045;73;659.722;FSZGLEXVRGNUPE-UHFFFAOYSA-N;[H]c1c([H])c(N(C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([N+](=O)[O-])c2[H])c([H])c([H])c1OC([H])([H])[H]
KKBBMM.xaa_ZINC000408992575_320;-11.0443974;-11.763623;-10.258;65;624.749;DABSZYRCHNUWNK-UHFFFAOYSA-M;[H]c1c([H])c([H])c(C([H])([H])[H])c(C(=O)N([H])c2c([H])c([H])c3nc(Sc4c([H])c([H])c(-c5nc6sc7c(c6c(=O)[n-]5)C([H])([H])C([H])([H])C([H])([H])C7([H])[H])c([H])c4[N+](=O)[O-])sc3c2[H])c1[H]
KKBBMM.xaa_ZINC000408992191_321;-10.1754807;-10.70617;-9.639;54;499.597;QTSVODQYNDAGEC-UHFFFAOYSA-M;[H]c1nc2c(Sc3c([H])c([H])c(-c4nc5sc6c(c5c(=O)[n-]4)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C6([H])[H])c([H])c3[N+](=O)[O-])c([H])c([H])c([H])c2c([H])c1[H]
KKBBMM.xaa_ZINC000211057337_323;-10.5909028;-10.801523;-11.198;62;548.6;CAHZXLPAUUMUCO-XHLNEMQHSA-N;[H]/C(=C(\C(=O)N([H])c1c([H])c([H])c(S(=O)(=O)[N-]c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
KKBBMM.xaa_ZINC000408991994_326;-11.1062508;-11.745764;-9.829;65;659.194;JOHIBRHPGGFSCT-UHFFFAOYSA-M;[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c3nc(Sc4c([H])c([H])c(-c5nc6sc7c(c6c(=O)[n-]5)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])c([H])c4[N+](=O)[O-])sc3c2[H])c([H])c([H])c1Cl
KKBBMM.xaa_ZINC000408991735_328;-11.4796838;-12.237256;-10.143;71;656.791;PCHFEJUEHNCIIJ-RTBURBONSA-M;[H]c1c([H])c(-c2nc3sc4c(c3c(=O)[n-]2)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([N+](=O)[O-])c1Sc1nc2c([H])c([H])c(N3C(=O)[C@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]4([H])C3=O)c([H])c2s1
KKBBMM.xaa_ZINC000408991736_329;-10.3744008;-10.980073;-10.517;58;610.678;PCOZTBTVQTUKLH-UHFFFAOYSA-M;[H]c1c([H])c([H])c2c(c1[H])C(=O)N(c1c([H])c([H])c3nc(Sc4c([H])c([H])c(-c5nc6sc(C([H])([H])[H])c(C([H])([H])[H])c6c(=O)[n-]5)c([H])c4[N+](=O)[O-])sc3c1[H])C2=O
